attack_id,target_stage,attack_type,dna_hash,mean,std,max,min
atk_00477,P4,Silent Drift,341eeb95aaa71c4f7786,0.49992987221362545,0.0031490304873022373,0.508642852306366,0.49149370193481445
atk_00478,P4,Silent Drift,f5d47cf135570f6fd9c8,0.4999273992052265,0.0031527357070177827,0.5086460709571838,0.4915008246898651
atk_00479,P4,Silent Drift,f5bbdeec0ab7b415263d,0.4999290079462762,0.0031503793175746706,0.5086413621902466,0.49149346351623535
atk_00480,P4,Silent Drift,90e63c57c8b33b595e90,0.4999281261481491,0.003150934068479041,0.5086442828178406,0.4914977252483368
atk_00481,P4,Silent Drift,beb55c0a9f0c6ecc221a,0.4999300632991043,0.0031501991751166493,0.5086473822593689,0.4914962947368622
atk_00482,P4,Silent Drift,f5bbdeec0ab7b415263d,0.49992916455455855,0.0031507010701276243,0.5086425542831421,0.491494745016098
atk_00483,P4,Silent Drift,b893fc19075780565a92,0.49992836807288377,0.0031507948148789887,0.5086414217948914,0.491494745016098
atk_00484,P4,Silent Drift,f5d47cf135570f6fd9c8,0.4999277691046397,0.0031521593337063177,0.5086456537246704,0.4914991557598114
atk_00485,P4,Silent Drift,f5d47cf135570f6fd9c8,0.4999278707831514,0.003151446270868021,0.5086444020271301,0.4914986491203308
atk_00486,P4,Silent Drift,2f6dbc4f2bd4ca80c402,0.4999296922309726,0.003149399935834966,0.508641242980957,0.4914919137954712
atk_00487,P4,Silent Drift,f5d47cf135570f6fd9c8,0.49992726772439244,0.003151299113103575,0.5086426734924316,0.4914966821670532
atk_00488,P4,Silent Drift,c9a9d2b5e401011ee245,0.49992920779714395,0.003150400961467994,0.5086437463760376,0.4914942681789398
atk_00489,P4,Silent Drift,68f722115c8bd998779d,0.499929196694318,0.0031496585018184696,0.5086435079574585,0.491494745016098
atk_00490,P4,Silent Drift,eb49ef4dd27c8c68f1ba,0.4999293024633445,0.0031494770959772417,0.5086426138877869,0.49149414896965027
atk_00491,P4,Silent Drift,d1c317660e135b14abfe,0.49992841949649885,0.0031515626664279876,0.5086467266082764,0.4914999306201935
atk_00492,P4,Silent Drift,616171b86f38e6ac3a10,0.4999287929020676,0.0031504395836307792,0.5086405277252197,0.491493821144104
atk_00493,P4,Silent Drift,eb49ef4dd27c8c68f1ba,0.4999295099108827,0.0031496045082431527,0.5086427330970764,0.4914940297603607
atk_00494,P4,Silent Drift,b893fc19075780565a92,0.49992868596432255,0.003150660368903955,0.5086418986320496,0.491493284702301
atk_00495,P4,Silent Drift,2f6dbc4f2bd4ca80c402,0.49992962912017225,0.003149144353402735,0.5086389183998108,0.4914897680282593
atk_00496,P4,Silent Drift,d1c317660e135b14abfe,0.49992846741395836,0.0031524658562387025,0.5086458921432495,0.49149957299232483
atk_00497,P4,Silent Drift,d1c317660e135b14abfe,0.4999283546326207,0.003152058675269258,0.5086457133293152,0.4914993941783905
atk_00498,P4,Silent Drift,b893fc19075780565a92,0.49992815887226777,0.0031506958074168042,0.5086408257484436,0.49149462580680847
atk_00499,P4,Silent Drift,616171b86f38e6ac3a10,0.4999288010830973,0.0031500354866992888,0.5086393356323242,0.49149149656295776
atk_00500,P4,Silent Drift,d1c317660e135b14abfe,0.49992793623138876,0.0031518251565203145,0.5086437463760376,0.4914979636669159
atk_00501,P4,Silent Drift,0f891a97c79efa870b23,0.5012597178711611,0.011987115321697401,0.5431805849075317,0.4651724398136139
atk_00502,P5,Silent Drift,d6e80cfa5aa0e2b0b81d,0.49889551424512674,0.012377591408672336,0.5268609523773193,0.4656817615032196
atk_00503,P4,Silent Drift,f92d070d17d9081642a3,0.5011517656784431,0.012908772856630654,0.5489655137062073,0.4651312828063965
atk_00504,P5,Silent Drift,22904e9e0458a861ae74,0.5000621536198784,0.004908314270577691,0.5113722085952759,0.48632097244262695
atk_00505,P5,Silent Drift,1b540d27cb708c0cbdea,0.4976060618372524,0.010280220363818282,0.5263493657112122,0.4704269766807556
atk_00506,P5,Silent Drift,7ff81a53f5e7aa23b458,0.49998652000053256,0.00585183125661659,0.5140140652656555,0.48356500267982483
atk_00507,P4,Silent Drift,d2435b84192714402a12,0.5018903005356882,0.01317149219666795,0.5388717651367188,0.4596945345401764
atk_00508,P4,Silent Drift,6baf8be2c2a4e0e24d05,0.4992346354559356,0.0030630354726950393,0.5074579119682312,0.4891211688518524
atk_00509,P5,Silent Drift,3ed81f7eefe2003b0d59,0.49869827254145754,0.007049244860271473,0.5122625231742859,0.4811095595359802
atk_00510,P4,Silent Drift,c61be7a5ed57037f151f,0.4975773762254154,0.017967776807702934,0.5427272319793701,0.4332064092159271
atk_00511,P4,Silent Drift,228544ea143bc5a7f0ba,0.5010121119957344,0.018135683895396673,0.5680028200149536,0.453216016292572
atk_00512,P4,Silent Drift,b92c970f8b8b09783209,0.5005286008703942,0.006680392000855395,0.5201219320297241,0.4793972373008728
atk_00513,P4,Silent Drift,df2e1cdd1f8323a8d373,0.49929548595465867,0.008423000130250708,0.5255869030952454,0.47575807571411133
atk_00514,P4,Silent Drift,830f32a00825a13ae47e,0.49961653118040045,0.008101720520974798,0.528769850730896,0.4770369529724121
atk_00515,P5,Silent Drift,77d9f67c841d59620bd4,0.49844736912671256,0.010712833709581513,0.5219513177871704,0.46880462765693665
atk_00516,P5,Silent Drift,058b367dd85bab87a258,0.5000371033070135,0.005695977437217439,0.5137444138526917,0.4838911294937134
atk_00517,P4,Silent Drift,cfbf11d30063e837de08,0.5014261083275664,0.013954593120551825,0.5521447658538818,0.4613771438598633
atk_00518,P5,Silent Drift,8e088e1e54364b7f5eb4,0.4997368215345869,0.005558645264968285,0.5135975480079651,0.48461970686912537
atk_00519,P5,Silent Drift,a86d707a7743c113d18e,0.5017711111143524,0.011832111061151057,0.5303407311439514,0.46479979157447815
atk_00520,P4,Silent Drift,4bc9f5e02df48744abef,0.5009154028752271,0.013359373562098546,0.551685094833374,0.4676375687122345
atk_00521,P4,Silent Drift,364d58352f9f72df3f64,0.5008588205365574,0.011547388214099473,0.5441486239433289,0.4696139097213745
atk_00522,P4,Silent Drift,80315ba09be6fc5180de,0.501493460407444,0.014218551711747527,0.552976667881012,0.46048644185066223
atk_00523,P4,Silent Drift,2728c1a180b2621a6e05,0.499468069450528,0.008301380155206503,0.527984082698822,0.47634896636009216
atk_00524,P4,Silent Drift,3c61ab92455d77bce91b,0.499000711183922,0.005146469452098565,0.5113356113433838,0.4840339124202728
atk_00525,P5,Silent Drift,8305aff177174b7f2b6b,0.49992140776970806,0.004878481506646806,0.5112849473953247,0.48593902587890625
atk_00526,P4,Silent Drift,e6f471a288f30882e919,0.5026333974856957,0.018175546924137472,0.5614482760429382,0.4460988938808441
atk_00527,P4,Silent Drift,502afed6edf84cb9e5ee,0.5017765024129082,0.015651140658138517,0.5578898787498474,0.45622116327285767
atk_00528,P4,Silent Drift,d2bd01e30fe5a1b82119,0.5000905084843729,0.006159516460513157,0.5222060084342957,0.48327526450157166
atk_00529,P4,Silent Drift,44133da7e8385069a31c,0.5012208947948381,0.01326362052871727,0.550228476524353,0.4641592502593994
atk_00530,P4,Silent Drift,8a264bc0492143da0ed3,0.4993065373570311,0.011895502576548438,0.5345057845115662,0.4665847718715668
atk_00531,P5,Silent Drift,d4f4e134e20a89736113,0.498934351346072,0.010142169562591596,0.5240184664726257,0.47228777408599854
atk_00532,P4,Silent Drift,44ee58c598ab98ac0415,0.49960216120177625,0.010268879650078215,0.5241600871086121,0.4647194445133209
atk_00533,P4,Silent Drift,1e2cb4336d0c8fda786c,0.4999108133362789,0.00720050666040854,0.5173725485801697,0.4812197983264923
atk_00534,P4,Silent Drift,9fe8ad36ee9c6fa20d3f,0.5000035827066384,0.01276939876074245,0.5456546545028687,0.46483564376831055
atk_00535,P5,Silent Drift,ff8f0b2259775a137f65,0.5014382407945746,0.01264277754667013,0.533919632434845,0.470042884349823
atk_00536,P4,Silent Drift,deddd0f2fca15ef8e91c,0.4994676504649368,0.007872715350763141,0.5190914869308472,0.4739789366722107
atk_00537,P4,Silent Drift,0fb5ee1909ab30e5fc04,0.4988163376555723,0.015477410698640651,0.5325073003768921,0.4405975937843323
atk_00538,P4,Silent Drift,8d26fbef60a8921b8287,0.5002155327329448,0.017794940681597104,0.5450227856636047,0.4380096197128296
atk_00539,P4,Silent Drift,2b9d67c80617878dcc22,0.49943938091689466,0.0034515091480894515,0.5076356530189514,0.48916029930114746
atk_00540,P5,Silent Drift,9713a1c415211fbfdf12,0.5000017232754651,0.004213829545517617,0.5084709525108337,0.48933470249176025
atk_00541,P4,Silent Drift,4bee23e3a8f3ab0fd235,0.5003459669795691,0.007421293050099985,0.5270469784736633,0.479124516248703
atk_00542,P4,Silent Drift,6efb3bff65b0ff11a370,0.4997391426095776,0.003964560489689278,0.5119394659996033,0.48995426297187805
atk_00543,P4,Silent Drift,eb1af0c6d274d1d31bc3,0.49983183835067,0.007536587888643206,0.5183629989624023,0.47883340716362
atk_00544,P4,Silent Drift,d5493f5ea46278a1b880,0.5007424109122333,0.008597786917311296,0.5293850302696228,0.4741806089878082
atk_00545,P4,Silent Drift,c59030044d7de7ceeaed,0.5003864870351904,0.008377134121448191,0.5316224694252014,0.47761499881744385
atk_00546,P4,Silent Drift,6f9855813628c0d31ce5,0.5011540213051964,0.02482438067035159,0.5659126043319702,0.41649484634399414
atk_00547,P4,Silent Drift,ec82d24f63b1ebb7ecc1,0.5006975625075546,0.009032633392259652,0.5326802730560303,0.4739096164703369
atk_00548,P4,Silent Drift,ec88ca0000201a686b91,0.49921656589882046,0.011700729567103444,0.5325650572776794,0.46728813648223877
atk_00549,P4,Silent Drift,ff18500de24d352db355,0.5009963109212763,0.014479083683511482,0.5560163259506226,0.4656687378883362
atk_00550,P5,Silent Drift,2f20e9681b8736f1cc47,0.5016468862692515,0.011214330961034092,0.5280612707138062,0.4669331908226013
atk_00551,P4,Silent Drift,48243f3b553f5ec7d524,0.49855852419254826,0.015497561636079953,0.5308471918106079,0.44045406579971313
atk_00552,P5,Silent Drift,058c0b0c869b8b644f84,0.4986155190888573,0.011779709661798945,0.5237938761711121,0.4659811854362488
atk_00553,P5,Silent Drift,470d0a84c1d00a67ff16,0.5011901247735117,0.012304598584434915,0.5325822830200195,0.4704701006412506
atk_00554,P4,Silent Drift,9da415bb4878eb92ad15,0.4977746670152627,0.008445841961042061,0.5200150012969971,0.47831013798713684
atk_00555,P5,Silent Drift,a4ad09ebe40b8f77ba5c,0.5010693908906451,0.00887313613193692,0.5251245498657227,0.47271162271499634
atk_00556,P5,Silent Drift,b79d33effed0038afc69,0.5018783217551661,0.012292081886801299,0.5309479236602783,0.46393895149230957
atk_00557,P4,Silent Drift,5001bd9f1d192cc3bf25,0.49919714647180896,0.006670472961405262,0.5198675394058228,0.4808701276779175
atk_00558,P4,Silent Drift,7d3daaf4c38fc0d34e2c,0.49780864166278466,0.010326870834518638,0.525550365447998,0.46615535020828247
atk_00559,P5,Silent Drift,9feb9361dcef6757f7e6,0.5012617093675277,0.009757674876488445,0.5273273587226868,0.47008055448532104
atk_00560,P4,Silent Drift,7512058f162ddb45d1de,0.5005160879855063,0.008359235227235862,0.5307417511940002,0.4764600992202759
atk_00561,P5,Silent Drift,e857b3c11207336c6bfa,0.4979347528195849,0.008185569456034117,0.5201433897018433,0.4774492084980011
atk_00562,P5,Silent Drift,58a8da11040d87da3f5d,0.4984082334181842,0.005487515185507356,0.5095606446266174,0.4846990406513214
atk_00563,P4,Silent Drift,cdb31f66274fe9aee9fd,0.5018103672008888,0.014793732890640445,0.5527427792549133,0.45695602893829346
atk_00564,P4,Silent Drift,3e7b8f665308b15e69bf,0.49896161638054193,0.0033287811322247024,0.5078754425048828,0.4903211295604706
atk_00565,P4,Silent Drift,ff1613d23c7d53daa387,0.498657482511857,0.008969730022662482,0.5183203816413879,0.4672689735889435
atk_00566,P5,Silent Drift,1b4d25208f0066066dc3,0.5004960292694616,0.006182954678080728,0.5136968493461609,0.48335662484169006
atk_00567,P5,Silent Drift,f630703ae5032d26cb3e,0.5022043959767211,0.014312563297433594,0.5400118231773376,0.4565156400203705
atk_00568,P4,Silent Drift,1a36d81d0f10e11224f9,0.4980632984170727,0.008722636054344568,0.5208029747009277,0.4718436300754547
atk_00569,P4,Silent Drift,85f85f48cfc405719e1c,0.5017576574110517,0.01835661837023779,0.570382833480835,0.4544087052345276
atk_00570,P5,Silent Drift,2f3c8e265e3e3a76ec95,0.49817095784580007,0.006512267700012719,0.514925479888916,0.48412883281707764
atk_00571,P5,Silent Drift,20146d631b302a56fea7,0.5003541024292216,0.005543231899647372,0.514047384262085,0.48392581939697266
atk_00572,P4,Silent Drift,2c92ba09d073ec5946cc,0.4993647564859951,0.0132793318869506,0.5377386808395386,0.4628375172615051
atk_00573,P5,Silent Drift,c35c36047012a5cebcd3,0.500474316816704,0.006696663512546678,0.5168482065200806,0.482682466506958
atk_00574,P5,Silent Drift,ab969cef1fbaa492480c,0.4986506577800302,0.005639536255244403,0.5091069340705872,0.48451438546180725
atk_00575,P5,Silent Drift,dbbcb947c067d6eb6fae,0.4980720895178178,0.009461251636944371,0.5192392468452454,0.4731990694999695
atk_00576,P4,Silent Drift,58767720730984e359ea,0.5014428256773481,0.01314193089281315,0.5477157831192017,0.4621698260307312
atk_00577,P4,Silent Drift,8ecb6be3016841972e20,0.4999113240662743,0.0072295757753050305,0.5174773335456848,0.481154203414917
atk_00578,P4,Silent Drift,5d6b4ecf4ea12359fae7,0.5011852810195848,0.015905037438849797,0.5613849759101868,0.46238866448402405
atk_00579,P4,Silent Drift,950621ae66bfaa91efe2,0.4981451770838569,0.007372146377785837,0.517403244972229,0.4786520004272461
atk_00580,P4,Silent Drift,9bcf4c9dcf02883bc57f,0.5021371595999774,0.01722369512490347,0.5628286004066467,0.45124560594558716
atk_00581,P5,Silent Drift,649ab5e6d2ba3ba3b0ad,0.49742693468636157,0.011476518584203193,0.5256048440933228,0.46845877170562744
atk_00582,P4,Silent Drift,6f461eff717afad7944e,0.4992851825321422,0.005254728696814292,0.5128470659255981,0.484392911195755
atk_00583,P4,Silent Drift,5f26a7edd0b41d20e96a,0.4998634153721379,0.02233287228961069,0.5591220855712891,0.438189834356308
atk_00584,P4,Silent Drift,6c272a1c29386ba6c8ce,0.499722723867379,0.014155406367172154,0.5450486540794373,0.46023622155189514
atk_00585,P4,Silent Drift,1c481e8cf0652c82b0aa,0.4988315689797495,0.006455886359433636,0.5136933326721191,0.4781389832496643
atk_00586,P4,Silent Drift,ca49458d4e56f350b6a7,0.500475325420791,0.011286885867467292,0.5436264872550964,0.4718848466873169
atk_00587,P5,Silent Drift,4c9ba810d8c3e27fc0da,0.5016198234230864,0.011495802809237846,0.5288576483726501,0.4738975763320923
atk_00588,P4,Silent Drift,2012ffdeccded04fd616,0.49966440422862185,0.018840126127310095,0.5517585277557373,0.4477071464061737
atk_00589,P4,Silent Drift,d7c7739603adf673e371,0.5006839188874936,0.0076800291909093375,0.52397221326828,0.4763876795768738
atk_00590,P5,Silent Drift,3337e7352ca7281b6b37,0.5024336956295312,0.01522750808192602,0.5382481813430786,0.4658970236778259
atk_00591,P4,Silent Drift,43a3f59b3ab55b309549,0.5010208370638829,0.008902573146306431,0.5263407826423645,0.4724317193031311
atk_00592,P5,Silent Drift,c5cf170fb730f8e97fc0,0.4979713261127472,0.0076390369240393685,0.518485963344574,0.48091235756874084
atk_00593,P4,Silent Drift,9bb5af9c7ddcfc64e9ec,0.4982825798146865,0.01172238252525123,0.5251234769821167,0.45647668838500977
atk_00594,P4,Silent Drift,1224b529cd0ea3f0028c,0.5007135494082582,0.01125601803789121,0.543361246585846,0.47140994668006897
atk_00595,P4,Silent Drift,48b701e4868732f8279e,0.5007344472642038,0.013982106804212552,0.5537552833557129,0.4649048447608948
atk_00596,P5,Silent Drift,92dd6197bf4877afe7d5,0.49765338558776706,0.009411790916664293,0.5236705541610718,0.4755629897117615
atk_00597,P4,Silent Drift,bdaca60449457d54d1ad,0.49842427174250287,0.014110316144777632,0.5286217331886292,0.4461784362792969
atk_00598,P4,Silent Drift,4eb29c8c96aad8aa36ce,0.49897757932251574,0.009503156493316536,0.521093487739563,0.465075820684433
atk_00599,P4,Silent Drift,79307c45c4a894624d95,0.4988807708609338,0.008342601152926179,0.5182927846908569,0.4698736369609833
atk_00600,P5,Silent Drift,2969e3a8c4b53ffc8ddd,0.5017009482664221,0.012053878358655288,0.5310192108154297,0.4737633466720581
atk_00601,P5,Silent Drift,d221ca49ab7fecce2a66,0.4985925128646925,0.011521377575307119,0.5232892632484436,0.46665769815444946
atk_00602,P5,Silent Drift,2eee61a2aa1471e246e5,0.4993651310602824,0.0028916370704820194,0.5068154335021973,0.49187952280044556
atk_00603,P5,Silent Drift,508a7b0036494499ddbe,0.49823874585768757,0.006339977417529903,0.5144120454788208,0.4839212894439697
atk_00604,P4,Silent Drift,0c31a0a117db424e99b2,0.5018459219558566,0.01732440124357095,0.5655723214149475,0.4540238380432129
atk_00605,P5,Silent Drift,d99f64deae4cc2600254,0.49720656229000465,0.012433820200793354,0.5325952768325806,0.46638792753219604
atk_00606,P4,Silent Drift,ca9c6125db995867d13b,0.499992277692346,0.00998097805391885,0.5374758839607239,0.4729846119880676
atk_00607,P4,Silent Drift,451d6fdd7b7856624995,0.5007549132786545,0.011424631836450318,0.5439817905426025,0.4707832336425781
atk_00608,P5,Silent Drift,463fbfbc12af7142968f,0.5031021663955614,0.01786886400209714,0.5456804037094116,0.4482644200325012
atk_00609,P4,Silent Drift,a94de1a8550e97c6d129,0.4997316096343246,0.007190744328794179,0.5177062153816223,0.47970229387283325
atk_00610,P4,Silent Drift,f5c867b7b71ddcfc5196,0.5013727487302294,0.014555201399363848,0.5553648471832275,0.4613908529281616
atk_00611,P5,Silent Drift,012798063f677d6b1f95,0.5005570661787894,0.006643939031480098,0.5157935619354248,0.4839712679386139
atk_00612,P5,Silent Drift,71406839fa7173be1a3d,0.4999362838034536,0.004473404576127572,0.5099620223045349,0.4873041808605194
atk_00613,P4,Silent Drift,58ebf6b421ff4c36ef10,0.500758489557341,0.012453184803809109,0.5482304692268372,0.4700607359409332
atk_00614,P5,Silent Drift,b32b19130e6056b617ac,0.5021069523166207,0.014049929001027226,0.5365198254585266,0.47001132369041443
atk_00615,P4,Silent Drift,d9f20a41ae1227e75dbd,0.5015731202621087,0.014664863319241005,0.5545579195022583,0.4592033922672272
atk_00616,P4,Silent Drift,7da76edbdc92da70f041,0.5006329060769549,0.01832228596210988,0.5650650858879089,0.45037755370140076
atk_00617,P4,Silent Drift,6c2873396881652cd562,0.5012168136297488,0.017332396252103054,0.5665028095245361,0.4576593339443207
atk_00618,P5,Silent Drift,1e85f2d36be4d737dfe2,0.4987262557534611,0.009351471292520928,0.5184524059295654,0.474204421043396
atk_00619,P5,Silent Drift,0c646eda7f0b685112d7,0.49760664736523347,0.009940247446329879,0.5221744775772095,0.4732529819011688
atk_00620,P4,Silent Drift,0b7aa06470049588a039,0.5006323076930701,0.011918706141142833,0.546178936958313,0.4712066948413849
atk_00621,P4,Silent Drift,2b997b82e8eaf51b567a,0.49973227405080606,0.006325633434531118,0.5233132243156433,0.4827825725078583
atk_00622,P5,Silent Drift,de6429302dd8e6fa6289,0.49828994566319035,0.005895300641523548,0.51291424036026,0.48496878147125244
atk_00623,P4,Silent Drift,4f3cca2d0259457a7008,0.5014297985563091,0.014496416645729537,0.5547834634780884,0.4609142541885376
atk_00624,P4,Silent Drift,25ad736e2a7fbef4e194,0.5021554354359122,0.018960338314167803,0.5713756084442139,0.4494962990283966
atk_00625,P5,Silent Drift,b1f4d1f12f1b013e856f,0.5014594349206662,0.01036455738031312,0.5257425308227539,0.46960771083831787
atk_00626,P4,Silent Drift,f9c94084edba20308ebb,0.5022008687842126,0.014404388676723594,0.5407369136810303,0.45614564418792725
atk_00627,P4,Silent Drift,696f17c3cef4348bd481,0.4987338185310364,0.0058971410835923785,0.5112971663475037,0.4809904396533966
atk_00628,P4,Silent Drift,3646fe84e8f1181ced92,0.49969714587809994,0.01927986811818117,0.5469514727592468,0.4284210801124573
atk_00629,P4,Silent Drift,8c1426df77f3717713ae,0.5003278787229576,0.015263024413977026,0.5382907390594482,0.4498535394668579
atk_00630,P5,Silent Drift,d32bf1bb20dd75b02aa2,0.5006272991498312,0.00924775842907058,0.5240663290023804,0.47641465067863464
atk_00631,P4,Silent Drift,cd94ddd4882416513245,0.4982159412374683,0.00985375588761667,0.5219857096672058,0.46502241492271423
atk_00632,P5,Silent Drift,07d6cd3c1433cc4e5d31,0.49981989696914075,0.005310568490699194,0.5125608444213867,0.4849267303943634
atk_00633,P5,Silent Drift,57367ee79d843c10d985,0.4979662626397376,0.011157428843402466,0.523667573928833,0.46759283542633057
atk_00634,P5,Silent Drift,af3e762194d034f474d4,0.5027877267669228,0.016290572494562252,0.540634036064148,0.4556811451911926
atk_00635,P4,Silent Drift,922e9c19d8c8de66f273,0.4995279843900718,0.009009546423316344,0.5304280519485474,0.47429150342941284
atk_00636,P4,Silent Drift,8026edfa939855cdad53,0.5009717707540474,0.011959045588980272,0.5454893112182617,0.46792054176330566
atk_00637,P4,Silent Drift,03c9b50b6848191d71f2,0.5009172623064003,0.012534940479790254,0.5482553839683533,0.46813079714775085
atk_00638,P5,Silent Drift,a40c857d7d2bf3bf0637,0.49740082493015364,0.012661647697461632,0.5260787606239319,0.46423500776290894
atk_00639,P4,Silent Drift,3cb3949a3292563cfda4,0.4987041424302494,0.0045416951331911145,0.5091671943664551,0.48594745993614197
atk_00640,P5,Silent Drift,d4225b8f68e9b46b8aa7,0.4980606582819247,0.018410106016963634,0.5419473052024841,0.4437222480773926
atk_00641,P4,Silent Drift,ee716ee9184b5e08fd9b,0.49853719040459277,0.008375493426992217,0.5166592001914978,0.4702230393886566
atk_00642,P4,Silent Drift,70d57d2983b5cb26167d,0.4999582644771127,0.004337718987985197,0.5129233598709106,0.4875700771808624
atk_00643,P4,Silent Drift,131dc51103031977e3de,0.5001490326488719,0.015282938929476374,0.5530081391334534,0.45771995186805725
atk_00644,P4,Silent Drift,2f8e7185fd58156bc1fc,0.499412116466784,0.012313813643042406,0.537016749382019,0.4653802812099457
atk_00645,P4,Silent Drift,b629dab41d50f768002c,0.49934270101435047,0.009433742153682312,0.5294585227966309,0.4732135832309723
atk_00646,P4,Silent Drift,b8c05163a83fa0706253,0.5003903327034969,0.009370505297059562,0.536055326461792,0.4766421318054199
atk_00647,P4,Silent Drift,308b2a2d484d0db7d5b7,0.49987173197316187,0.009039674172397275,0.5216972827911377,0.4726526439189911
atk_00648,P4,Silent Drift,e102057d9e2cdb17835a,0.49773046549628763,0.01341063897499147,0.5324488282203674,0.4520638883113861
atk_00649,P4,Silent Drift,b75b512d0cc8289d1d7a,0.4998226826097451,0.009596726818795058,0.535062849521637,0.4733894169330597
atk_00650,P4,Silent Drift,6782b6084b826ccf596d,0.5006055311829436,0.007660483507879432,0.5252810716629028,0.47679033875465393
atk_00651,P4,Silent Drift,e152b8dd3f08d3ec1d8e,0.4992295643862556,0.0029061528116259344,0.5073817372322083,0.4896286427974701
atk_00652,P5,Silent Drift,c457aed1524c2e3c550b,0.5005157052301893,0.007242625199901356,0.5187109708786011,0.4810962677001953
atk_00653,P5,Silent Drift,9552dd2d0da193931f16,0.4967299863403919,0.01928475906936757,0.541018545627594,0.44509029388427734
atk_00654,P5,Silent Drift,fd8e34003acc1be220e8,0.5007957430446849,0.007612277747989658,0.517984926700592,0.4812707006931305
atk_00655,P4,Silent Drift,4614a28768e01fbb4525,0.5018835675482657,0.016537968119143903,0.5615323781967163,0.45431771874427795
atk_00656,P4,Silent Drift,0c4978dd1c305b3d08b9,0.5015428703205258,0.012493319993525239,0.5419824123382568,0.4623461663722992
atk_00657,P4,Silent Drift,a6667b5c8e099436da29,0.5010032963519003,0.017139028470302367,0.5438171029090881,0.4494771361351013
atk_00658,P5,Silent Drift,38085f8101490de5a0de,0.5009434088772419,0.008053299976831917,0.5190343856811523,0.4775404930114746
atk_00659,P4,Silent Drift,6b4fc3ba867672a4ce92,0.49772728599754035,0.01607796497172311,0.537864625453949,0.44042840600013733
atk_00660,P4,Silent Drift,c9c4a9f732915f840e31,0.49926172226083043,0.012633479821941124,0.5350720882415771,0.4647805094718933
atk_00661,P4,Silent Drift,6a6317ab6fc4aa9e2c3f,0.4977952148400101,0.01559852980268746,0.5363693237304688,0.442062109708786
atk_00662,P5,Silent Drift,52bc1a1127a0f321b13e,0.5026761159008625,0.015924000901117286,0.5405696034431458,0.45370328426361084
atk_00663,P5,Silent Drift,6541420adf286d304811,0.5018076657080183,0.013624302756607237,0.5365411043167114,0.468919038772583
atk_00664,P4,Silent Drift,d36d0898955b5f535943,0.499652388049107,0.009340586526151039,0.5326246023178101,0.4735164940357208
atk_00665,P4,Silent Drift,a1beb21d0a72ea7d625b,0.49862253490616293,0.009530521450913385,0.5193630456924438,0.4649318754673004
atk_00666,P4,Silent Drift,89a58accf5ecff25aff6,0.5011305832395366,0.009507567767828653,0.5282447934150696,0.4706061780452728
atk_00667,P4,Silent Drift,8dfe8a087f7d8a126ed3,0.4989491140141207,0.01527738575990711,0.5329430103302002,0.4416481852531433
atk_00668,P5,Silent Drift,f60e8c2cbf5811d3de41,0.501378488891265,0.010037179377744265,0.5252894163131714,0.4703274965286255
atk_00669,P5,Silent Drift,cf525201cd506990ac3f,0.49784740338138506,0.008483449134893354,0.5178590416908264,0.47719407081604004
atk_00670,P4,Silent Drift,6c81166b317c6c1284d4,0.49960624295122485,0.003274007426342763,0.506243109703064,0.4908865988254547
atk_00671,P4,Silent Drift,d4e4adfba781e37e772c,0.4994202063364141,0.0029215435867474345,0.5068882703781128,0.4904034435749054
atk_00672,P4,Silent Drift,dae0608ce2fb0edeb87a,0.5009583141289505,0.015496409270389349,0.5595968961715698,0.4617391526699066
atk_00673,P5,Silent Drift,6b5cdd2517e11aa6ad77,0.5012407752813077,0.010410556780884617,0.5274637341499329,0.4755100607872009
atk_00674,P4,Silent Drift,8eb58e84ce69afdff3e5,0.497974729421092,0.007473738366352733,0.5158679485321045,0.48069044947624207
atk_00675,P4,Silent Drift,5511eb11f8f47edc49b1,0.49941180500329707,0.002972594861120491,0.5069397687911987,0.49016904830932617
atk_00676,P4,Silent Drift,9bb51611ca466305328b,0.5010774486205157,0.02047646897863523,0.5744456648826599,0.44588568806648254
atk_00677,P4,Silent Drift,02b2811106937e68bf62,0.5006460255267573,0.0157827458857614,0.5589681267738342,0.4584716856479645
atk_00678,P4,Silent Drift,12acf347cb8b61a6089b,0.5007736104376176,0.011041424965804148,0.5422334671020508,0.4708995223045349
atk_00679,P5,Silent Drift,ffd6ba784a50e6c881b3,0.49810320431110905,0.010136958823647567,0.5210909843444824,0.47070664167404175
atk_00680,P3,Silent Drift,af9c9cc5227ae92aad3a,0.5019035432852951,0.021561229164148016,0.5561864972114563,0.4420343041419983
atk_00681,P5,Silent Drift,559765c759331f0ff80a,0.49727548337450217,0.01349838277873552,0.5285155177116394,0.4618702828884125
atk_00682,P4,Silent Drift,1de6c42e26a33957575e,0.49946971968108533,0.013150678123987633,0.5391507744789124,0.46297571063041687
atk_00683,P5,Silent Drift,b08d4bab40f9713509e8,0.49869925660245557,0.009749813018772752,0.5184950232505798,0.47281670570373535
atk_00684,P4,Silent Drift,5295af3fa42573207644,0.5004900384183023,0.012369777972903678,0.5475127100944519,0.4683994650840759
atk_00685,P5,Silent Drift,fefa1acea7d037004a7b,0.497104779178021,0.014700346876185643,0.5317321419715881,0.45852768421173096
atk_00686,P4,Silent Drift,923c8cb120b3cb0966b6,0.4983760136015275,0.00966915034406764,0.5204305648803711,0.4650682508945465
